"deal_id","target_name","target_cik","cik_match_method"
"3695772020","Glu Mobile Inc","0001366246","cleaned"
"1942876020","Golden Cycle Gold Corp","0000719754","cleaned"
"2985195020","Golden Enterprises Inc","0000042228","cleaned"
"2099765020","Goldleaf Financial Solutions Inc","0001069469","cleaned"
"1811697020","Golf Galaxy Inc","0001327098","cleaned"
"2413848020","Golfsmith International Holdings Inc","0001202273","cleaned"
"1916660020","Goodman Global Inc","0001314655","cleaned"
"2345907020","Goodrich Corp","0000042542","cleaned"
"3834764020","Goodrich Petroleum Corp","0000943861","cleaned"
"1804680020","Government Properties Trust Inc","0001266112","cleaned"
"2318494020","Graham Packaging Co Inc","0001478085","cleaned"
"3241685020","Gramercy Property Trust","0001297587","cleaned"
"2770952020","Gramercy Property Trust Inc","0001287701","cleaned"
"1935163020","Grant PrideCo Inc","0001097313","cleaned"
"2818171020","Grayson Bankshares Inc","0000883758","cleaned"
"2932929020","Great Plains Energy Inc","0001143068","cleaned"
"2396362020","Great Wolf Resorts Inc","0001294538","cleaned"
"2494342020","Greater China Fund Inc","0000887546","cleaned"
"2685925020","Greater Sacramento Bancorp","0001317628","cleaned"
"1770649020","Green Mountain Power Corp","0000043704","cleaned"
"2007856020","Greenfield Online Inc","0001108906","cleaned"
"2569087020","Greenway Medical Technologies Inc","0001080747","cleaned"
"3033317020","Greer Bancshares Inc","0001145547","cleaned"
"1985540020","Grey Wolf Inc","0000320186","cleaned"
"2148608020","Gryphon Gold Corp","0001262751","cleaned"
"2294183020","Gsi Commerce Inc","0000828750","cleaned"
"3247138020","Guaranty Bancorp","0001324410","cleaned"
"3828445020","Guaranty Federal Bancshares Inc","0001046203","cleaned"
"1883384020","Guideline Inc","0000801338","cleaned"
"3267597020","GulfMark Offshore Inc","0001030749","cleaned"
"2228197020","Gymboree Corp","0000786110","cleaned"
"2317833020","H&Q Life Sciences Investors","0000884121","cleaned"
"2818488020","HASCO Medical Inc","0001131675","cleaned"
"3094688020","HCSB Financial Corp","0001091491","cleaned"
"3660473020","HD Supply Holdings Inc","0001573097","cleaned"
"2824993020","HF Financial Corp","0000881790","cleaned"
"3366161020","HFF Inc","0001380509","cleaned"
"2083566020","HLTH Corp","0001009575","cleaned"
"3676606020","HMS Holdings Corp","0001196501","cleaned"
"3216631020","HRG Group Inc","0000109177","cleaned"
"3206773020","Hamilton State Bancshares Inc","0001380988","cleaned"
"3952843020","Hanger Inc","0000722723","cleaned"
"2949153020","Hansen Medical Inc","0001276591","cleaned"
"3172585020","Hardinge Inc","0000313716","cleaned"
"2347962020","Harleysville Group Inc","0000792013","cleaned"
"2587086020","Harris Interactive Inc","0001094238","cleaned"
"2495783020","Harris Teeter Supermarkets Inc","0000085704","cleaned"
"3680758020","Harvest Capital Credit Corp","0001559909","cleaned"
"2619203020","Hastings Entertainment Inc","0001054579","cleaned"
"2944674020","Hatteras Financial Corp","0001419521","cleaned"
"3125164020","Hawaiian Telcom Holdco Inc","0001487986","cleaned"
"2198340020","Hawk Corp","0000849240","cleaned"
"3038256020","Headwaters Inc","0001003344","cleaned"
"2771383020","Health Net Inc","0000916085","cleaned"
"2355895020","HealthSpring Inc","0001339553","cleaned"
"3810719020","Healthcare Trust of America Inc","0001360604","cleaned"
"2180990020","Healthtronics Inc","0001018871","cleaned"
"2847189020","Heartland Payment Systems Inc","0001144354","cleaned"
"2976679020","Heartware International Inc","0001389072","cleaned"
"1772190020","Hector Communications Corp","0000863437","cleaned"
"2475946020","Heelys Inc","0001373980","cleaned"
"3917579020","Hemisphere Media Group Inc","0001567345","cleaned"
"1895802020","HemoSense Inc","0001127393","cleaned"
"2227460020","Henry Bros Electronics Inc","0001099918","cleaned"
"1995199020","Hercules Inc","0000046989","cleaned"
"2705193020","Heritage Financial Group Inc","0001493491","cleaned"
"3047909020","Heritage Oaks Bancorp","0000921547","cleaned"
"1775239020","Heritage Property Investment Trust Inc","0001158265","cleaned"
"2108767020","Hi-Shear Technology Corp","0000918027","cleaned"
"2561109020","Hi-Tech Pharmacal Co Inc","0000887497","cleaned"
"3190532020","Hibernia Bancorp Inc","0001437425","cleaned"
"1861672020","Highland Hospitality Corp","0001262415","cleaned"
"3280404020","Highlands Bancorp Inc","0001494186","cleaned"
"3456116020","Highlands Bankshares Inc","0000756862","cleaned"
"2042961020","Hiland Holdings GP LP","0001363381","cleaned"
"2042960020","Hiland Partners LP","0001306527","cleaned"
"1984819020","Hilb Rogal & Hobbs Co","0000814898","cleaned"
"3962607020","Hill International Inc","0001287808","cleaned"
"2641303020","Hillshire Brands Co","0000023666","cleaned"
"1884574020","Hilton Hotels Corp","0000047580","cleaned"
"1985134020","HireRight Inc","0001168652","cleaned"
"2644268020","Hittite Microwave Corp","0001130866","cleaned"
"2152747020","Home Diagnostics Inc","0000884909","cleaned"
"2726572020","Home Loan Servicing Solutions Ltd","0001513161","cleaned"
"2765757020","Home Properties Inc","0000923118","cleaned"
"2817311020","HomeAway Inc","0001366684","cleaned"
"3294810020","HomeTown Bankshares Corp","0001461640","cleaned"
"3331582020","HopFed Bancorp Inc","0001041550","cleaned"
"1824102020","Horizon Health Corp","0000723211","cleaned"
"2694833020","Horizon Lines Inc","0001302707","cleaned"
"1876961020","Horizon Offshore Inc","0001051431","cleaned"
"3295472020","Hortonworks Inc","0001610532","cleaned"
"2722118020","Hospira Inc","0001274057","cleaned"
"1988583020","Hostopia.com Inc","0001365295","cleaned"
"3877772020","Houghton Mifflin Harcourt Co","0001580156","cleaned"
"1828198020","Houston Exploration Co","0001015293","cleaned"
"3721904020","Houston Wire & Cable Co","0001356949","cleaned"
"3771023020","Howard Bancorp Inc","0001390162","cleaned"
"1726780020","Hughes Supply Inc","0000049029","cleaned"
"2421064020","Hughes Telematics Inc","0001410240","cleaned"
"2407237020","Human Genome Sciences Inc","0000901219","cleaned"
"2816520020","Hutchinson Technology Inc","0000772897","cleaned"
"3891174020","Huttig Building Products Inc","0001093082","cleaned"
"2225277020","Hypercom Corp","0001045769","cleaned"
"1844303020","Hyperion Solutions Corp","0001001113","cleaned"
"2738614020","Hyperion Therapeutics Inc","0001386858","cleaned"
"2069490020","I-Many Inc","0001104017","cleaned"
"1961248020","I-trax Inc","0001110189","cleaned"
"3472912020","IBERIABANK Corp","0000933141","cleaned"
"2133941020","ICO Inc","0000353567","cleaned"
"2115539020","ICT Group Inc","0001013149","cleaned"
"2074159020","IDM Pharma Inc","0000822206","cleaned"
"3784691020","IEC Electronics Corp","0000049728","cleaned"
"2007219020","IKON Office Solutions Inc","0000003370","cleaned"
"3763066020","IKONICS Corp","0001083301","cleaned"
"3116510020","ILG Inc","0001434620","cleaned"
"2953743020","IMS Health Holdings Inc","0001595262","cleaned"
"2119307020","IMS Health Inc","0001058083","cleaned"
"2358557020","INX Inc","0001020017","cleaned"
"1831939020","ION Media Networks Inc","0000923877","cleaned"
"2787940020","IPC Healthcare Inc","0001410471","cleaned"
"2450880020","IRIS International Inc","0000319240","cleaned"
"2400222020","ISTA Pharmaceuticals Inc","0000930553","cleaned"
"2226082020","ITC Deltacom Inc","0001041954","cleaned"
"1933891020","ITEX Corp","0000860518","cleaned"
"3755288020","Iconix Brand Group Inc","0000857737","cleaned"
"2644269020","Idenix Pharmaceuticals Inc","0001093649","cleaned"
"1727405020","Identix Inc","0000735780","cleaned"
"2788991020","Ikanos Communications Inc","0001219210","cleaned"
"2325924020","Immucor Inc","0000736822","cleaned"
"3633916020","Immunomedics Inc","0000722830","cleaned"
"3013068020","Imperva Inc","0001364962","cleaned"
"2983283020","Imprivata Inc","0001328015","cleaned"
"2065092020","InFocus Corp","0000845434","cleaned"
"2801429020","InSite Vision Inc","0000802724","cleaned"
"2040457020","Indevus Pharmaceuticals Inc","0000854222","cleaned"
"1804473020","Indus International Inc","0001041333","cleaned"
"1967185020","Industrial Distribution Group Inc","0001042351","cleaned"
"2005445020","Industrial Rubber Products Inc","0001056093","cleaned"
"2250159020","InfoLogix Inc","0001315320","cleaned"
"1895431020","Infocrossing Inc","0000893816","cleaned"
"2718819020","Informatica Corp","0001080099","cleaned"
"1867502020","Inforte Corp","0001099944","cleaned"
"3300345020","InfraREIT Inc","0001506401","cleaned"
"1849692020","InfraSource Services Inc","0001276827","cleaned"
"2921555020","Ingram Micro Inc","0001018003","cleaned"
"2845173020","Inland Real Estate Corp","0000923284","cleaned"
"3603919020","InnerWorkings Inc","0001350381","cleaned"
"3468584020","Innophos Holdings Inc","0001364099","cleaned"
"2584384020","Innotrac Corp","0001051114","cleaned"
"3787201020","Inovalon Holdings Inc","0001619954","cleaned"
"1988580020","Insightful Corp","0000895095","cleaned"
"2297325020","Inspire Pharmaceuticals Inc","0001040416","cleaned"
"3472101020","Instructure Inc","0001355754","cleaned"
"2423594020","IntegraMed America Inc","0000885988","cleaned"
"1824086020","Integrated Alarm Services  Group Inc","0001200022","cleaned"
"1764167020","Integrated Alarm Services  Group Inc","0001200022","cleaned"
"3282974020","Integrated Device Technology Inc","0000703361","cleaned"
"2732444020","Integrated Silicon Solution Inc","0000854701","cleaned"
"2690587020","Integrity Bancshares Inc","0001103764","cleaned"
"2648906020","Integrys Energy Group Inc","0000916863","cleaned"
"3031073020","Inteliquent Inc","0001292653","cleaned"
"2192130020","Intelligroup Inc","0001016439","cleaned"
"2106249020","Intellon Corp","0001120105","cleaned"
"1862639020","Inter-Tel Inc","0000350066","cleaned"
"2616499020","InterMune Inc","0001087432","cleaned"
"1787754020","InterVideo Inc","0001114084","cleaned"
"1996272020","InterVoice Inc","0000764244","cleaned"
"2160068020","Interactive Data Corp","0000050934","cleaned"
"3000434020","Interactive Intelligence Group Inc","0001517650","cleaned"
"2358554020","Interclick Inc","0001378846","cleaned"
"1788717020","Intergraph Corp","0000351145","cleaned"
"2419745020","Interline Brands Inc","0001250189","cleaned"
"1768660020","Intermagnetics General Corp","0000351012","cleaned"
"2475617020","Intermec Inc","0001044590","cleaned"
"3391695020","Intermolecular Inc","0001311241","cleaned"
"2658579020","Intermountain Community Bancorp","0001284506","cleaned"
"1829183020","International Aluminum Corp","0000051103","cleaned"
"4222264020","International Baler Corp","0000781902","cleaned"
"2305206020","International Coal Group Inc","0001320934","cleaned"
"1867772020","International Electronics Inc","0000717751","cleaned"
"2644805020","International Game Technology","0000353944","cleaned"
"1863400020","International Securities Exchange Holdings Inc","0001295230","cleaned"
"3308159020","International Speedway Corp","0000051548","cleaned"
"3021839020","International Textile Group Inc","0000918964","cleaned"
"3361240020","International Wire Group Holdings Inc","0001637512","cleaned"
"2221676020","Internet Brands Inc","0001080131","cleaned"
"1860858020","Interpool Inc","0000898777","cleaned"
"3781865020","Intersect ENT Inc","0001271214","cleaned"
"3304966020","Intersections Inc","0001095277","cleaned"
"2996765020","Intersil Corp","0001096324","cleaned"
"2044424020","Interwoven Inc","0001042431","cleaned"
"1828175020","IntraLase Corp","0001163848","cleaned"
"3044877020","IntraLinks Holdings Inc","0001488075","cleaned"
"2020759020","Intraware Inc","0001025134","cleaned"
"3090862020","Intrawest Resorts Holdings Inc","0001587755","cleaned"
"3880588020","IntriCon Corp","0000088790","cleaned"
"3051241020","InvenSense Inc","0001294924","cleaned"
"3168520020","Inventure Foods Inc","0000944508","cleaned"
"1837042020","Investors Financial Services Corp","0000949589","cleaned"
"3195409020","Investors Heritage Capital Corp","0000055362","cleaned"
"3286377020","Invuity Inc","0001393020","cleaned"
"1852273020","Inyx Inc","0001114241","cleaned"
"1977027020","Iomai Corp","0001125001","cleaned"
"1868999020","Iomed Inc","0001041652","cleaned"
"2130845020","Iowa Telecommunications Services Inc","0001120462","cleaned"
"3007129020","Isle of Capri Casinos Inc","0000863015","cleaned"
"1895815020","Isotis Inc","0001380180","cleaned"
"2242078020","J Crew Group Inc","0001051251","cleaned"
"2928450020","JAVELIN Mortgage Investment Corp","0001552890","cleaned"
"2463547020","JDA Software Group Inc","0001006892","cleaned"
"1802016020","JLG Industries Inc","0000216275","cleaned"
"3795893020","JMP Group Inc","0001383803","cleaned"
"3021396020","JP Energy Partners LP","0001523404","cleaned"
"2711738020","JPS Industries Inc","0000846615","cleaned"
"1800920020","Jacuzzi Brands Inc","0001056874","cleaned"
"3465538020","Jagged Peak Energy Inc","0001685715","cleaned"
"3273570020","Jamba Inc","0001316898","cleaned"
"1746409020","James Monroe Bancorp Inc","0001178161","cleaned"
"1762043020","Jameson Inns Inc","0000914373","cleaned"
"3013549020","Janus Capital Group Inc","0001065865","cleaned"
"2835557020","Jarden Corp","0000895655","cleaned"
"2173096020","Javelin Pharmaceuticals Inc","0000050710","cleaned"
"1979195020","Jazz Technologies Inc","0001337675","cleaned"
"2467230020","Jefferies Group Inc","0000717867","cleaned"
"3616534020","Jernigan Capital Inc","0001622353","cleaned"
"3301483020","JetPay Corp","0001507986","cleaned"
"3098304020","Jive Software Inc","0001462633","cleaned"
"2253110020","Jo-Ann Stores Inc","0000034151","cleaned"
"2905320020","Johnson Controls Inc","0000053669","cleaned"
"3430251020","Jones Soda Co","0001083522","cleaned"
"2587440020","Jos A Bank Clothiers Inc","0000814675","cleaned"
"2808813020","Journal Media Group Inc","0001622893","cleaned"
"2985831020","Joy Global Inc","0000801898","cleaned"
"3263097020","Juniper Pharmaceuticals Inc","0000821995","cleaned"
"3203182020","Juno Therapeutics Inc","0001594864","cleaned"
"1845642020","K&F Industries Holdings Inc","0001310663","cleaned"
"2289431020","K-Sea Transportation Partners LP","0001178575","cleaned"
"2487771020","K-Swiss Inc","0000862480","cleaned"
"2145252020","K-Tron International Inc","0000000020","cleaned"
"1862124020","K2 Inc","0000006720","cleaned"
"3282481020","K2M Group Holdings Inc","0001499807","cleaned"
"2466570020","KAYAK Software Corp","0001312928","cleaned"
"3080714020","KCG Holdings Inc","0001569391","cleaned"
"1754145020","KCS Energy Inc","0000832820","cleaned"
"3475448020","KEMET Corp","0000887730","cleaned"
"1903710020","KMG America Corp","0001299210","cleaned"
"3277322020","KMG Chemicals Inc","0001028215","cleaned"
"2448762020","KSW Inc","0001004125","cleaned"
"2764196020","KYTHERA Biopharmaceuticals Inc","0001436304","cleaned"
"3795389020","Kadmon Holdings Inc","0001557142","cleaned"
"1805797020","Kanbay International Inc","0001125011","cleaned"
"3714804020","Kansas City Southern","0000054480","cleaned"
"3207204020","Kapstone Paper & Packaging Corp","0001325281","cleaned"
"3055091020","Kate Spade & Co","0000352363","cleaned"
"2563695020","Kaydon Corp","0000740694","cleaned"
"2225043020","Keithley Instruments Inc","0000054991","cleaned"
"1907257020","Kellwood Co","0000055080","cleaned"
"2306429020","Kendle International Inc","0001039151","cleaned"
"2444904020","Kenexa Corp","0001114714","cleaned"
"2411150020","Kensey Nash Corp","0001002811","cleaned"
"3261636020","Keryx Biopharmaceuticals Inc","0001114220","cleaned"
"2832684020","Keurig Green Mountain Inc","0000909954","cleaned"
"3206386020","Key Technology Inc","0000906193","cleaned"
"1736923020","KeySpan Corp","0001062379","cleaned"
"2532372020","Keynote Systems Inc","0001032761","cleaned"
"1888625020","Keystone Automotive Industries Inc","0001012393","cleaned"
"2667612020","Kinder Morgan Management LLC","0001135017","cleaned"
"3338225020","Kinderhook Bank Corp","0001025991","cleaned"
"3756788020","Kindred Biosciences Inc","0001561743","cleaned"
"2328303020","Kinetic Concepts Inc","0000831967","cleaned"
"2228943020","King Pharmaceuticals Inc","0001047699","cleaned"
"1982187020","Kintera Inc","0001117119","cleaned"
"3142801020","Kite Pharma Inc","0001510580","cleaned"
"3240072020","Klx Inc","0001617898","cleaned"
"1734933020","Knape & Vogt Manufacturing Co","0000056362","cleaned"
"1711994020","Knight Ridder Inc","0000205520","cleaned"
"3729821020","Knoll Inc","0001011570","cleaned"
"1822883020","Knova Software Inc","0001062606","cleaned"
"2655377020","Kodiak Oil & Gas Corp","0001322866","cleaned"
"2736507020","Kofax Ltd","0001556884","cleaned"
"1809143020","Kos Pharmaceuticals Inc","0001018952","cleaned"
"1981943020","Kosan Biosciences Inc","0001110206","cleaned"
"3768076020","Kraton Corp","0001321646","cleaned"
"2965274020","Kreisler Manufacturing Corp","0000056806","cleaned"
"2955934020","Krispy Kreme Doughnuts Inc","0001100270","cleaned"
"1892685020","Kyphon Inc","0001123313","cleaned"
"2212815020","L-1 Identity Solutions Inc","0001018332","cleaned"
"3298725020","L3 Technologies Inc","0001039101","cleaned"
"2610709020","LCA-Vision Inc","0001003130","cleaned"
"2620683020","LIN Media LLC","0001575571","cleaned"
"3071406020","LMI Aerospace Inc","0001059562","cleaned"
"2697621020","LNB Bancorp Inc","0000737210","cleaned"
"2643908020","LSB Financial Corp","0000930405","cleaned"
"2593353020","LSI Corp","0000703360","cleaned"
"3103709020","La Quinta Holdings Inc","0001594617","cleaned"
"2296901020","LaBarge Inc","0000057139","cleaned"
"2281817020","LaBranche & Co Inc","0001089044","cleaned"
"2431509020","LaCrosse Footwear Inc","0000919443","cleaned"
"3229345020","LaSalle Hotel Properties","0001053532","cleaned"
"2240240020","Ladish Co Inc","0000814250","cleaned"
"1733273020","Lafarge North America Inc","0000716783","cleaned"
"3106525020","Lafayette Community Bancorp","0001111230","cleaned"
"1838613020","Laidlaw International Inc","0000737874","cleaned"
"2955143020","Lake Sunapee Bank Group","0000846931","cleaned"
"1898311020","Lamson & Sessions Co","0000057497","cleaned"
"3146627020","Landauer Inc","0000825410","cleaned"
"3703091020","Landmark Bancorp Inc","0001141688","cleaned"
"3741880020","Landmark Infrastructure Partners LP","0001615346","cleaned"
"2252150020","LaserCard Corp","0000030140","cleaned"
"1834664020","Laureate Education Inc","0000912766","cleaned"
"1755967020","Laurel Capital Group Inc","0000892158","cleaned"
"3213676020","Layne Christensen Co","0000888504","cleaned"
"2419794020","LeCroy Corp","0000943580","cleaned"
"3722325020","Leaf Group Ltd","0001365038","cleaned"
"2107585020","Leap Wireless International Inc","0001065049","cleaned"
"2524121020","Lender Processing Services Inc","0001429775","cleaned"
"3026387020","Level 3 Communications Inc","0000794323","cleaned"
"3823621020","Level One Bancorp Inc","0001412707","cleaned"
"1741256020","Lexar Media Inc","0001058289","cleaned"
"2896191020","Lexmark International Inc","0001060259","cleaned"
"2822150020","Liberator Medical Holdings Inc","0000017485","cleaned"
"2159465020","Liberty Acquisition Holdings Corp","0001407539","cleaned"
"3380284020","Liberty Bancorp Inc","0001353268","cleaned"
"3925833020","Liberty Bancshares Inc","0001432581","cleaned"
"3342886020","Liberty Expedia Holdings Inc","0001669600","cleaned"
"3470248020","Liberty Property Trust","0000921112","cleaned"
"2191931020","Life Quotes Inc","0001079996","cleaned"
"2488420020","Life Technologies Corp","0001073431","cleaned"
"1967151020","LifeCell Corp","0000849448","cleaned"
"3269384020","LifePoint Health Inc","0001301611","cleaned"
"1943221020","Lifecore Biomedical Inc","0000028626","cleaned"
"2428757020","Lincare Holdings Inc","0000882235","cleaned"
"2955022020","LinkedIn Corp","0001271024","cleaned"
"2678607020","LipoScience Inc","0001168197","cleaned"
"3617548020","Livongo Health Inc","0001639225","cleaned"
"2838202020","LoJack Corp","0000355777","cleaned"
"2149145020","Lodgian Inc","0001066138","cleaned"
"3477609020","LogMeIn Inc","0001420302","cleaned"
"2071356020","LogicVision Inc","0001041418","cleaned"
"3984432020","Logicbio Therapeutics Inc","0001664106","cleaned"
"1785907020","Lone Star Steakhouse & Saloon Inc","0000883670","cleaned"
"1853964020","Lone Star Technologies Inc","0000791348","cleaned"
"3770367020","Lonestar Resources US Inc","0001661920","cleaned"
"2003900020","Longs Drug Stores Corp","0000764762","cleaned"
"1837087020","Longview Fibre Co","0000060302","cleaned"
"2304137020","LoopNet Inc","0001353209","cleaned"
"2614332020","Lorillard Inc","0001424847","cleaned"
"2765023020","Louisiana Bancorp Inc","0001392562","cleaned"
"1731410020","Lowrance Electronics Inc","0000804073","cleaned"
"3331067020","Loxo Oncology Inc","0001581720","cleaned"
"2289520020","Lubrizol Corp","0000060751","cleaned"
"1745559020","Lucent Technologies Inc","0001006240","cleaned"
"2511432020","Lufkin Industries Inc","0000060849","cleaned"
"3726778020","Luminex Corp","0001033905","cleaned"
"3072151020","Lumos Networks Corp","0001520744","cleaned"
"1888574020","Lyondell Chemical Co","0000842635","cleaned"
"2318489020","M&F Worldwide Corp","0000945235","cleaned"
"3448552020","MAM Software Group Inc","0000832488","cleaned"
"1959698020","MASSBank Corp","0000799166","cleaned"
"3451772020","MB Bancorp Inc","0001617291","cleaned"
"3246521020","MB Financial Inc","0000908143","cleaned"
"3297390020","MBT Financial Corp","0001118237","cleaned"
"2747981020","MCG Capital Corp","0001141299","cleaned"
"2421419020","MEDTOX Scientific Inc","0000739944","cleaned"
"2469825020","MEMSIC Inc","0001386198","cleaned"
"3182555020","MGC Diagnostics Corp","0000815093","cleaned"
"1932426020","MGI PHARMA Inc","0000702131","cleaned"
"3780532020","MGM Growth Properties LLC","0001656936","cleaned"
"2646955020","MICROS Systems Inc","0000320345","cleaned"
"3326051020","MINDBODY Inc","0001458962","cleaned"
"2640918020","MKTG Inc","0000886475","cleaned"
"3744655020","MMA Capital Management LLC","0001003201","cleaned"
"2430484020","MModal Inc","0001441567","cleaned"
"3093225020","MOCON Inc","0000067279","cleaned"
"2463439020","MOD-PAC Corp","0001191857","cleaned"
"2516302020","MPG Office Trust Inc","0001204560","cleaned"
"2119498020","MPS Group Inc","0000924646","cleaned"
"1782145020","MRO Software Inc","0000920354","cleaned"
"3122678020","MRV Communications Inc","0000887969","cleaned"
"2089242020","MSC Software Corp","0000717238","cleaned"
"3718302020","MSG Networks Inc","0001469372","cleaned"
"1937609020","MTC Technologies Inc","0001172243","cleaned"
"3240708020","MTGE Investment Corp","0001516973","cleaned"
"3670772020","MTS Systems Corp","0000068709","cleaned"
"2714448020","MWI Veterinary Supply Inc","0001323974","cleaned"
"2575867020","Mac-Gray Corp","0001038280","cleaned"
"1790037020","MacDermid Inc","0000061138","cleaned"
"3728313020","Mackinac Financial Corp","0000866939","cleaned"
"2657786020","Madison Bancorp Inc","0001492324","cleaned"
"3296599020","Madison Strategic Sector Premium Fund","0001317080","cleaned"
"3353103020","Magellan Health Inc","0000019411","cleaned"
"2367106020","Magma Design Automation Inc","0001065034","cleaned"
"2549430020","Maidenform Brands Inc","0001323531","cleaned"
"1762185020","Main Street Restaurant Group Inc","0000847466","cleaned"
"2667214020","MainStreet BankShares Inc","0001094742","cleaned"
"2163880020","Maine & Maritimes Corp","0001222497","cleaned"
"3919819020","ManTech International Corp","0000892537","cleaned"
"1943253020","Manatron Inc","0000798736","cleaned"
"2715843020","Manhattan Bancorp","0001387632","cleaned"
"3898058020","Manning & Napier Inc","0001524223","cleaned"
"1884232020","Manor Care Inc","0000878736","cleaned"
"1754644020","Manugistics Group Inc","0000908440","cleaned"
"1849102020","MapInfo Corp","0000916238","cleaned"
"2174278020","Mariner Energy Inc","0001022345","cleaned"
"2519719020","Market Leader Inc","0001298978","cleaned"
"2965102020","Marketo Inc","0001490660","cleaned"
"1903147020","Markwest Hydrocarbon Inc","0001019756","cleaned"
"3729952020","Marlin Business Services Corp","0001260968","cleaned"
"1816898020","Marlton Technologies Inc","0000096988","cleaned"
"3890212020","Marrone Bio Innovations Inc","0001441693","cleaned"
"1757344020","Marsh Supermarkets Inc","0000062737","cleaned"
"2252056020","Martek Biosciences Corp","0000892025","cleaned"
"2764911020","Martha Stewart Living Omnimedia Inc","0001091801","cleaned"
"2103738020","Marvel Entertainment Inc","0000933730","cleaned"
"2230996020","Massey Energy Co","0000037748","cleaned"
"2600511020","Material Sciences Corp","0000755003","cleaned"
"1946927020","Matria Healthcare Inc","0001007228","cleaned"
"1739503020","MatrixOne Inc","0000786998","cleaned"
"2249638020","Matrixx Initiatives Inc","0001006195","cleaned"
"3238809020","Mattersight Corp","0001094348","cleaned"
"2991881020","Mattress Firm Holding Corp","0001419852","cleaned"
"2825693020","Mattson Technology Inc","0000928421","cleaned"
"2728727020","Mavenir Systems Inc","0001361470","cleaned"
"1768024020","Maverick Tube Corp","0000869087","cleaned"
"3600947020","Maxim Integrated Products Inc","0000743316","cleaned"
"3142776020","Maxpoint Interactive Inc","0001611231","cleaned"
"3342404020","Maxwell Technologies Inc","0000319815","cleaned"
"2521565020","Mayflower Bancorp Inc","0001381639","cleaned"
"2212613020","McAfee Inc","0000890801","cleaned"
"2360365020","McCormick & Schmicks Seafood Restaurants Inc","0001288741","cleaned"
"1783172020","McDATA Corp","0000731502","cleaned"
"1999404020","Meadow Valley Corp","0000934749","cleaned"
"2711681020","Meadowbrook Insurance Group Inc","0000949156","cleaned"
"2647568020","Measurement Specialties Inc","0000778734","cleaned"
"2816473020","MedAssets Inc","0001254419","cleaned"
"3330497020","MedEquities Realty Trust Inc","0001616314","cleaned"
"3776539020","Medallia Inc","0001540184","cleaned"
"2093103020","Medarex Inc","0000874255","cleaned"
"2330697020","Medco Health Solutions Inc","0001170650","cleaned"
"2596564020","MediStem Inc","0001186519","cleaned"
"2319713020","MediaMind Technologies Inc","0001275791","cleaned"
"2188321020","Mediacom Communications Corp","0001098659","cleaned"
"2650050020","Medical Action Industries Inc","0000748270","cleaned"
"2335721020","Medicis Pharmaceutical Corp","0000859368","cleaned"
"2449695020","Mediware Information Systems Inc","0000874733","cleaned"
"3119385020","Meetinghouse Bancorp Inc","0001543367","cleaned"
"3493563020","Melrose Bancorp Inc","0001600890","cleaned"
"2958721020","Memorial Resource Development Corp","0001599222","cleaned"
"2029968020","Memory Pharmaceuticals Corp","0001062216","cleaned"
"1989846020","Memry Corp","0000720896","cleaned"
"3035206020","Mentor Graphics Corp","0000701811","cleaned"
"2245160020","Mercer Insurance Group Inc","0001050690","cleaned"
"1779371020","Mercury Interactive Corp","0000867058","cleaned"
"3736127020","Meredith Corp","0000065011","cleaned"
"2788952020","Merge Healthcare Inc","0000944765","cleaned"
"1737505020","MeriStar Hospitality Corp","0001012967","cleaned"
"1882948020","Meridian Gold Inc","0001016888","cleaned"
"3877757020","Meritor Inc","0001113256","cleaned"
"2141091020","Merrimac Industries Inc","0000706864","cleaned"
"2756313020","Meru Networks Inc","0001167294","cleaned"
"2456688020","Mesa Energy Holdings Inc","0001425597","cleaned"
"2515137020","Met-Pro Corp","0000065201","cleaned"
"1804521020","MetaSolv  Inc","0000916704","cleaned"
"1908252020","Metal Management Inc","0000795665","cleaned"
"3031361020","Metaldyne Performance Group Inc","0001616817","cleaned"
"2493821020","Metals USA Holdings Corp","0001362491","cleaned"
"2062623020","Metavante Technologies Inc","0001399768","cleaned"
"1791680020","Metrologic Instruments Inc","0000815910","cleaned"
"1889311020","Metromedia International Group Inc","0000039547","cleaned"
"3827700020","Metromile Inc","0001575491","cleaned"
"2465162020","Metropolitan Health Networks Inc","0001009379","cleaned"
"2550469020","Michael Baker Corp","0000009263","cleaned"
"1773838020","Michaels Stores Inc","0000740670","cleaned"
"2750198020","Micrel Inc","0000932111","cleaned"
"2706864020","MicroFinancial Inc","0000827230","cleaned"
"2269527020","Microfluidics International Corp","0000723889","cleaned"
"3216919020","Microsemi Corp","0000310568","cleaned"
"2218465020","Microtune Inc","0001108058","cleaned"
"2201069020","Micrus Endovascular Corp","0001028318","cleaned"
"3653079020","Mid-Con Energy Partners LP","0001527709","cleaned"
"2250762020","MidCarolina Financial Corp","0001174872","cleaned"
"3459751020","MidCoast Community Bancorp Inc","0001628866","cleaned"
"3387427020","MidSouth Bancorp Inc","0000745981","cleaned"
"1992812020","MiddleBrook Pharmaceuticals Inc","0001161924","cleaned"
"3024785020","Middleburg Financial Corp","0000914138","cleaned"
"1915138020","Midland Co","0000066025","cleaned"
"1897213020","Midwest Air Group Inc","0000948845","cleaned"
"1838904020","Mikron Infrared Inc","0000787809","cleaned"
"3428389020","Milacron Holdings Corp","0001637913","cleaned"
